,Date,neg,neu,pos,compound,Open,High,Low,Close,Adj Close,Volume
1134,2005-06-23,0.078046296,0.8322685190000001,0.089675926,-0.002659259,7142.910156,7156.549805,7090.47998,7119.759765999999,7119.759765999999,20800.0
1135,2005-06-24,0.11800000000000001,0.787361111,0.094638889,-0.01970463,7104.430176000001,7178.040039,7058.009765999999,7148.620117,7148.620117,15400.0
1136,2005-06-27,0.10551020400000001,0.8047959179999999,0.08972449,-0.014268366999999999,7136.390137,7228.209961,7133.939941,7151.080078,7151.080078,18400.0
1137,2005-06-28,0.12018620699999999,0.830282759,0.04953793099999999,-0.074588276,7158.660156,7175.149901999999,7036.060059,7049.0,7049.0,17400.0
1138,2005-06-29,0.138533333,0.793466667,0.068006667,-0.072036,7059.370117,7125.209961,7034.47998,7119.879883,7119.879883,14200.0
1139,2005-06-30,0.081607143,0.826833333,0.091583333,0.004194048,7154.27002,7218.279785,7154.27002,7193.850098000001,7193.850098000001,28600.0
1140,2005-07-01,0.069659574,0.831510638,0.09882978699999999,0.035306383,7165.450195,7228.569823999999,7154.930176000001,7210.77002,7210.77002,12600.0
1141,2005-07-04,0.112328947,0.8389605259999999,0.048710526,-0.067271053,7186.740234000001,7284.410156,7186.740234000001,7277.310059,7277.310059,9600.0
1142,2005-07-05,0.10172941199999999,0.804388235,0.093882353,-0.019477647,7275.0,7308.720215,7209.859863,7220.25,7220.25,12600.0
1143,2005-07-06,0.102889655,0.7936689659999999,0.103427586,-0.004037931,7227.220215,7296.180176000001,7227.220215,7287.600098000001,7287.600098000001,13400.0
1144,2005-07-07,0.126365385,0.7842692309999999,0.089346154,-0.066889423,7281.069823999999,7306.540039,7123.109863,7145.129883,7145.129883,16800.0
1145,2005-07-08,0.077985507,0.843876812,0.078137681,0.006021739,7171.52002,7240.390137,7158.140137,7212.080078,7212.080078,14600.0
1146,2005-07-11,0.12552830199999998,0.802849057,0.071622642,-0.066637736,7227.509765999999,7320.25,7227.509765999999,7306.740234000001,7306.740234000001,13400.0
1147,2005-07-12,0.141257143,0.776819048,0.081914286,-0.076722857,7297.950195,7352.459961,7217.600098000001,7303.950195,7303.950195,17000.0
1148,2005-07-13,0.080026786,0.8077410709999999,0.112232143,0.02795625,7303.189941,7338.009765999999,7236.779785,7247.910156,7247.910156,11600.0
1149,2005-07-14,0.108152,0.796976,0.094872,-0.0056496,7262.859863,7263.029785,7163.850098000001,7187.700195,7187.700195,13600.0
1150,2005-07-15,0.09202542400000001,0.833135593,0.074830508,-0.030199153,7192.450195,7283.040039,7178.089844,7271.540039,7271.540039,10400.0
1151,2005-07-18,0.098608696,0.834184783,0.067206522,-0.029668477999999998,7325.649901999999,7359.810059,7308.870117,7347.100098000001,7347.100098000001,17400.0
1152,2005-07-19,0.12554807699999998,0.808490385,0.065971154,-0.073201923,7348.600098000001,7385.689941,7317.850098000001,7346.629883,7346.629883,11000.0
1153,2005-07-20,0.102970874,0.8085922329999999,0.088436893,-0.018742718000000002,7373.939941,7392.669922,7334.47998,7342.890137,7342.890137,9800.0
1154,2005-07-21,0.125258333,0.780275,0.09446666699999999,-0.044951667,7345.97998,7380.689941,7275.589844,7304.319823999999,7304.319823999999,12600.0
1155,2005-07-22,0.099504854,0.8246213590000001,0.075864078,-0.017137864,7306.640137,7429.950195,7273.189941,7423.25,7423.25,12200.0
1156,2005-07-25,0.110065934,0.83367033,0.056263735999999995,-0.065047253,7427.649901999999,7526.879883,7427.649901999999,7505.600098000001,7505.600098000001,17200.0
1157,2005-07-26,0.11865656599999999,0.8278080809999999,0.053545455,-0.072492929,7524.100098000001,7564.790039,7473.240234000001,7552.77002,7552.77002,20200.0
1158,2005-07-27,0.105261682,0.8029532709999999,0.091775701,-0.026960748,7559.759765999999,7620.370117,7504.959961,7605.029785,7605.029785,13200.0
1160,2005-07-29,0.134228261,0.754565217,0.11120652199999999,-0.040613043,7556.169922,7708.589844,7545.790039,7635.419922,7635.419922,21800.0
1161,2005-08-01,0.12344086,0.81011828,0.06644086,-0.068819355,7632.009765999999,7681.109863,7596.740234000001,7669.450195,7669.450195,13800.0
1162,2005-08-02,0.083410714,0.8129732140000001,0.103625,0.019217856999999998,7683.129883,7762.799805,7683.129883,7756.040039,7756.040039,19400.0
1163,2005-08-03,0.117211538,0.801567308,0.081211538,-0.050540385,7774.290039,7843.77002,7740.830078,7756.470215,7756.470215,28600.0
1164,2005-08-04,0.128939655,0.793293103,0.077775862,-0.068869828,7810.049805,7826.359863,7756.970215,7797.080078,7797.080078,23400.0
1165,2005-08-05,0.099787611,0.8315752209999999,0.06862831900000001,-0.034737168,7806.109863,7817.609863,7738.640137,7754.0,7754.0,17400.0
1166,2005-08-08,0.09289130400000001,0.839293478,0.067815217,-0.043292391,7760.669922,7781.040039,7594.939941,7606.169922,7606.169922,16800.0
1167,2005-08-09,0.14042528699999998,0.763195402,0.09637931,-0.056689655,7617.459961,7686.850098000001,7559.799805,7595.569823999999,7595.569823999999,23200.0
1168,2005-08-10,0.090473684,0.807347368,0.10217894699999999,0.0060799999999999995,7615.899901999999,7741.350098000001,7615.899901999999,7729.819823999999,7729.819823999999,14000.0
1169,2005-08-11,0.114614583,0.8049270829999999,0.08044791700000001,-0.043480208,7749.009765999999,7842.549805,7727.5,7816.509765999999,7816.509765999999,27000.0
1170,2005-08-12,0.140352381,0.7427142859999999,0.11692381,-0.04394381,7835.700195,7861.259765999999,7755.580078,7767.490234000001,7767.490234000001,16800.0
1171,2005-08-16,0.1011375,0.7998375,0.0990375,-0.02342125,7774.27002,7828.009765999999,7737.759765999999,7768.240234000001,7768.240234000001,11000.0
1172,2005-08-17,0.129605505,0.7949449540000001,0.075449541,-0.06404311900000001,7771.779785,7870.620117,7735.370117,7859.529785,7859.529785,11200.0
1173,2005-08-18,0.11355339800000001,0.813912621,0.07254368900000001,-0.049746602,7902.839844,7921.390137,7791.910156,7811.330078,7811.330078,13200.0
1174,2005-08-19,0.11846902699999999,0.804522124,0.07700885,-0.048484071,7817.740234000001,7867.890137,7760.689941,7780.759765999999,7780.759765999999,10600.0
1175,2005-08-22,0.14320987699999999,0.783234568,0.073555556,-0.071706173,7814.930176000001,7845.959961,7711.180176000001,7750.600098000001,7750.600098000001,16000.0
1176,2005-08-23,0.1081,0.840290909,0.051609090999999996,-0.06256,7764.859863,7770.830078,7601.339844,7615.990234000001,7615.990234000001,11000.0
1177,2005-08-24,0.09092307699999999,0.81710989,0.09197802199999999,0.005559341,7615.680176000001,7639.680176000001,7537.5,7612.0,7612.0,15000.0
1178,2005-08-25,0.097782609,0.8411217390000001,0.061086957000000004,-0.049405217,7651.109863,7672.180176000001,7595.839844,7660.419922,7660.419922,10600.0
1179,2005-08-26,0.089632479,0.8210683759999999,0.089299145,-0.0056504269999999995,7701.069823999999,7732.310059,7644.410156,7680.220215,7680.220215,11800.0
1180,2005-08-29,0.16272289199999998,0.750771084,0.086506024,-0.084380723,7693.0,7699.560059,7566.209961,7634.430176000001,7634.430176000001,7600.0
1181,2005-08-30,0.098669903,0.824009709,0.077320388,-0.019501941999999998,7681.669922,7758.359863,7679.439941,7745.0,7745.0,9800.0
1182,2005-08-31,0.148888889,0.724412698,0.126698413,-0.034536508,7746.799805,7807.669922,7726.97998,7805.430176000001,7805.430176000001,9600.0
1183,2005-09-01,0.07564356400000001,0.87590099,0.048455446,-0.033119802000000004,7818.899901999999,7902.189941,7818.899901999999,7876.149901999999,7876.149901999999,11200.0
1184,2005-09-02,0.108359223,0.774038835,0.11760194199999999,-0.000248544,7888.109863,7928.069823999999,7836.339844,7899.77002,7899.77002,12600.0
1185,2005-09-05,0.06695145599999999,0.8270291259999999,0.10601941699999999,0.035596117000000004,7901.350098000001,7983.330078,7901.350098000001,7925.240234000001,7925.240234000001,10200.0
1186,2005-09-06,0.15437878800000002,0.7750606059999999,0.070560606,-0.103067424,7931.419922,7976.399901999999,7914.410156,7946.779785,7946.779785,10000.0
1187,2005-09-08,0.114075472,0.809933962,0.075981132,-0.03799434,7957.350098000001,8060.259765999999,7957.350098000001,8052.560059,8052.560059,10400.0
1188,2005-09-09,0.125657143,0.7878142859999999,0.086514286,-0.032469286,8060.890137,8077.740234000001,8015.75,8060.009765999999,8060.009765999999,8800.0
1189,2005-09-12,0.127459184,0.7807040820000001,0.091836735,-0.035847959,8072.990234000001,8142.810059,8072.990234000001,8138.419922,8138.419922,8200.0
1190,2005-09-13,0.116705479,0.8063356159999999,0.07695890400000001,-0.049310274,8137.390137,8202.040039,8121.080078,8193.959961,8193.959961,9400.0
1191,2005-09-14,0.164021739,0.7600289859999999,0.075963768,-0.093311594,8207.530273,8260.009766,8144.319823999999,8189.47998,8189.47998,17400.0
1192,2005-09-15,0.11275409800000001,0.808262295,0.078983607,-0.045703279000000006,8208.209961,8294.240234,8203.769531,8283.759766,8283.759766,11800.0
1193,2005-09-16,0.12346527800000001,0.797083333,0.07945833299999999,-0.04763125,8296.879883,8388.799805,8268.599609,8380.959961,8380.959961,12800.0
1194,2005-09-19,0.15329927,0.763328467,0.08338686099999999,-0.08560146,8399.509766,8461.099609,8382.959961,8444.839844,8444.839844,10600.0
1195,2005-09-20,0.14,0.784164557,0.075829114,-0.069556329,8412.709961,8515.5,8376.120117,8500.280273,8500.280273,15600.0
1196,2005-09-21,0.117889571,0.824435583,0.057674847,-0.070662577,8499.330078,8521.75,8261.580078,8487.139648,8487.139648,26800.0
1197,2005-09-22,0.139970588,0.789252941,0.07078235299999999,-0.07268,8480.620117,8519.599609,8186.129883,8221.639648,8221.639648,27200.0
1198,2005-09-23,0.10152631599999999,0.8131654140000001,0.085315789,-0.024666165,8255.049805,8327.349609,8121.810059,8222.589844,8222.589844,20000.0
1199,2005-09-26,0.117615385,0.78172028,0.10065734300000001,-0.020074825,8280.05957,8487.360352,8280.05957,8478.910156,8478.910156,18600.0
1200,2005-09-27,0.113212121,0.816454545,0.070318182,-0.058193182,8497.25,8585.759766,8444.980469,8525.519531,8525.519531,20000.0
1201,2005-09-28,0.120301282,0.7950128209999999,0.08469230800000001,-0.045769230999999994,8535.80957,8613.830078,8475.679688,8606.030273,8606.030273,18000.0
1202,2005-09-29,0.100264706,0.810088235,0.089647059,-0.011271176,8588.469727,8722.169922,8588.469727,8650.169922,8650.169922,19800.0
1203,2005-09-30,0.128517241,0.8306137929999999,0.040875862,-0.093777241,8672.660156,8683.570313,8527.379883,8634.480469,8634.480469,23400.0
1204,2005-10-03,0.115888,0.804968,0.079144,-0.058887199999999994,8662.990234,8725.75,8662.990234,8697.650391,8697.650391,16600.0
1205,2005-10-04,0.113136646,0.798465839,0.08840372699999999,-0.030724845,8706.700195,8808.830078,8706.700195,8799.959961,8799.959961,27400.0
1206,2005-10-05,0.10005217400000001,0.8344782609999999,0.065478261,-0.052207826,8815.669922,8821.839844,8695.69043,8724.469727,8724.469727,23600.0
1207,2005-10-06,0.134949045,0.7759171970000001,0.08914649699999999,-0.050705096,8693.200195,8693.200195,8508.429688,8528.700195,8528.700195,29400.0
1208,2005-10-07,0.11477876099999999,0.762902655,0.12231858400000001,-0.00011061899999999999,8528.700195,8586.429688,8410.69043,8491.55957,8491.55957,25000.0
1209,2005-10-10,0.11484472,0.790726708,0.09442236,-0.041118012,8516.44043,8564.849609,8465.900391,8483.860352,8483.860352,16200.0
1210,2005-10-11,0.126088889,0.775861111,0.09805,-0.027116667,8547.950195,8563.849609,8381.959961,8540.55957,8540.55957,21200.0
1211,2005-10-13,0.14859292,0.7738141590000001,0.07758407099999999,-0.099756637,8520.480469,8547.799805,8346.320313,8376.900391,8376.900391,24200.0
1212,2005-10-14,0.154130435,0.7600869570000001,0.085776398,-0.077714286,8389.450195,8396.419922,8180.100098000001,8201.730469,8201.730469,25200.0
1213,2005-10-17,0.110208955,0.823731343,0.066059701,-0.052473134000000005,8230.469727,8254.799805,8131.77002,8202.620117,8202.620117,21800.0
1214,2005-10-18,0.132714286,0.7771970440000001,0.09007389199999999,-0.05968867,8232.259766,8317.379883,8067.910156,8122.25,8122.25,19200.0
1215,2005-10-19,0.14330612199999998,0.7581904759999999,0.098496599,-0.047420408,8066.060059,8084.790039,7922.890137,7971.060059,7971.060059,26400.0
1216,2005-10-20,0.136479042,0.7783832340000001,0.085137725,-0.063881437,8075.819823999999,8134.830078,7838.02002,7935.120117,7935.120117,27200.0
1217,2005-10-21,0.142767742,0.778129032,0.079090323,-0.085822581,7930.5,8080.77002,7901.140137,8068.950195,8068.950195,25600.0
1218,2005-10-24,0.14303164599999998,0.7656518990000001,0.09131645599999999,-0.075916456,8096.490234000001,8126.27002,7898.410156,7920.799805,7920.799805,21400.0
1219,2005-10-25,0.11939548,0.781949153,0.098655367,-0.033050282,7974.169922,8074.080078,7921.439941,7991.740234000001,7991.740234000001,22200.0
1220,2005-10-26,0.130428571,0.7972582420000001,0.07232417599999999,-0.082691209,7996.919922,8047.859863,7951.049805,7974.689941,7974.689941,15800.0
1221,2005-10-27,0.115404255,0.7950070920000001,0.08958156,-0.031366667,7989.350098000001,7994.819823999999,7766.990234000001,7798.490234000001,7798.490234000001,26800.0
1222,2005-10-28,0.10652027,0.804385135,0.089094595,-0.034995946,7795.029785,7795.029785,7656.149901999999,7685.640137,7685.640137,21800.0
1223,2005-10-31,0.14497076,0.789818713,0.06519883,-0.10459298199999999,7717.069823999999,7905.700195,7717.069823999999,7892.319823999999,7892.319823999999,15600.0
1224,2005-11-02,0.126733333,0.808766667,0.0645,-0.088546667,7953.279785,8086.839844,7891.22998,8072.75,8072.75,16600.0
1226,2005-11-07,0.134393333,0.786226667,0.079393333,-0.072284667,8083.589844,8216.419922,8049.649901999999,8206.830078,8206.830078,27200.0
1227,2005-11-08,0.128794444,0.7969388890000001,0.074255556,-0.049172222,8218.820313,8353.099609,8213.75,8317.799805,8317.799805,24000.0
1228,2005-11-09,0.15480128199999998,0.762557692,0.082653846,-0.10229294900000001,8332.009766,8405.459961,8269.089844,8308.780273,8308.780273,19400.0
1229,2005-11-10,0.1242,0.790825,0.08498,-0.052820500000000006,8314.389648,8342.530273,8190.990234000001,8308.929688,8308.929688,1200.0
1230,2005-11-11,0.125607143,0.8041607140000001,0.070220238,-0.068936905,8332.94043,8483.679688,8332.94043,8471.040039,8471.040039,20200.0
1231,2005-11-14,0.13584000000000002,0.807773333,0.0564,-0.093553333,8503.700195,8569.910156,8416.889648,8494.290039,8494.290039,16200.0
1232,2005-11-16,0.103019048,0.8069333329999999,0.09004761900000001,-0.028102381000000003,8511.099609,8606.950195,8503.0,8595.919922,8595.919922,15000.0
1233,2005-11-17,0.11300657900000001,0.804703947,0.082282895,-0.027284211000000003,8611.790039,8662.570313,8547.339844,8649.519531,8649.519531,17000.0
1234,2005-11-18,0.120641026,0.7842358970000001,0.095128205,-0.048176922999999996,8669.839844,8739.570313,8661.599609,8686.650391,8686.650391,22400.0
1235,2005-11-21,0.131873563,0.789005747,0.07912069,-0.067055172,8699.269531,8713.099609,8586.919922,8610.740234,8610.740234,21400.0
1236,2005-11-22,0.125392694,0.7926757990000001,0.081926941,-0.049895434,8602.820313,8664.459961,8518.179688,8534.969727,8534.969727,19600.0
1237,2005-11-23,0.139464706,0.7580176470000001,0.102511765,-0.057077059000000006,8542.610352,8649.679688,8537.480469,8638.339844,8638.339844,19600.0
1238,2005-11-24,0.121646409,0.798906077,0.079453039,-0.054568507999999995,8655.139648,8765.709961,8655.139648,8744.040039,8744.040039,19800.0
1239,2005-11-25,0.12435403699999999,0.786956522,0.08869565199999999,-0.048036025,8760.700195,8863.929688,8760.700195,8853.209961,8853.209961,19000.0
1240,2005-11-28,0.127785714,0.7893506490000001,0.08287013,-0.058133765999999996,8905.679688,9005.629883,8905.679688,8994.94043,8994.94043,18800.0
1241,2005-11-29,0.111153846,0.792903846,0.095942308,-0.027342308,9000.650391,9000.650391,8875.820313,8931.160156,8931.160156,19400.0
1242,2005-11-30,0.11384434,0.7766650940000001,0.109481132,-0.007250943,8962.919922,9033.990234,8768.799805,8788.80957,8788.80957,18200.0
1243,2005-12-01,0.116798851,0.800189655,0.083022989,-0.056283333,8813.820313,8960.110352,8769.55957,8944.780273,8944.780273,18200.0
1244,2005-12-02,0.132911243,0.772136095,0.094940828,-0.055892899,9010.580078,9057.969727,8943.700195,8961.610352,8961.610352,18400.0
1245,2005-12-05,0.119729032,0.811432258,0.068845161,-0.053709677000000004,8965.830078,9010.730469,8803.370117,8823.30957,8823.30957,14400.0
1246,2005-12-06,0.131198895,0.7739613259999999,0.094839779,-0.047598343,8827.0,8915.120117,8783.929688,8815.530273,8815.530273,14000.0
1247,2005-12-07,0.127680751,0.775352113,0.096957746,-0.043747417999999996,8825.929688,8915.879883,8825.929688,8895.80957,8895.80957,13600.0
1248,2005-12-08,0.148375,0.790782407,0.060833332999999996,-0.110265741,8918.629883,8931.580078,8826.389648,8906.30957,8906.30957,15400.0
1249,2005-12-09,0.119728395,0.805401235,0.07487037,-0.059223457,8907.719727,9080.759766,8907.719727,9067.280273,9067.280273,20200.0
1250,2005-12-12,0.137722543,0.803757225,0.058526012,-0.112249711,9092.650391,9175.599609,9092.650391,9133.669922,9133.669922,18600.0
1251,2005-12-13,0.140984615,0.7985025640000001,0.060512820999999994,-0.100491795,9160.759766,9274.19043,9111.030273,9263.900391,9263.900391,25200.0
1252,2005-12-14,0.117508065,0.813951613,0.068540323,-0.075477419,9264.990234,9309.009766,9199.849609,9241.759766,9241.759766,24400.0
1253,2005-12-15,0.100287805,0.8246,0.07510243900000001,-0.044354634000000004,9259.780273,9298.280273,9117.259766,9170.400391,9170.400391,18600.0
1254,2005-12-16,0.125054645,0.7629398909999999,0.112005464,-0.03560929,9191.629883,9290.30957,9137.160156,9284.459961,9284.459961,20000.0
1255,2005-12-19,0.11877058800000001,0.788047059,0.0932,-0.031245882000000003,9263.320313,9402.679688,9263.320313,9394.269531,9394.269531,101000.0
1256,2005-12-20,0.13812844,0.781463303,0.080412844,-0.072663303,9400.25,9427.570313,9310.629883,9346.240234,9346.240234,22000.0
1257,2005-12-21,0.12555615,0.796721925,0.077716578,-0.06683636400000001,9349.240234,9423.25,9272.759766,9339.169922,9339.169922,18800.0
1258,2005-12-22,0.112376344,0.8256935479999999,0.061930108,-0.052819892,9398.620117,9413.700195,9328.759766,9372.299805,9372.299805,36200.0
1259,2005-12-23,0.14392105300000002,0.743375,0.112697368,-0.051048025999999996,9417.290039,9442.980469,9237.94043,9256.910156,9256.910156,15800.0
1260,2005-12-26,0.10645390099999999,0.8132127659999999,0.080319149,-0.037964539,9254.089844,9262.480469,9050.509766,9085.889648,9085.889648,15400.0
1261,2005-12-27,0.13654597699999999,0.785586207,0.07786781599999999,-0.072655747,9071.25,9297.070313,9020.799805,9283.160156,9283.160156,14600.0
1262,2005-12-28,0.122401361,0.7994217690000001,0.078183673,-0.040011565,9292.179688,9350.820313,9207.269531,9257.509766,9257.509766,19600.0
1263,2005-12-29,0.142888298,0.763632979,0.09347340400000001,-0.060512234000000005,9272.629883,9338.110352,9271.629883,9323.25,9323.25,14200.0
1264,2005-12-30,0.125180124,0.806807453,0.068012422,-0.06615217400000001,9339.320313,9427.230469,9311.530273,9397.929688,9397.929688,15200.0
1265,2006-01-02,0.164732558,0.7707267440000001,0.064540698,-0.122500581,9422.490234,9457.089844,9366.089844,9390.139648,9390.139648,14000.0
1266,2006-01-03,0.137485714,0.7844685709999999,0.078045714,-0.093074857,9401.830078,9546.780273,9390.790039,9539.370117,9539.370117,13200.0
1267,2006-01-04,0.11507738099999999,0.821970238,0.06295833299999999,-0.06007619,9523.290039,9664.94043,9523.290039,9648.080078,9648.080078,21400.0
1268,2006-01-05,0.114390805,0.812729885,0.072867816,-0.056174138,9638.269531,9679.719727,9571.30957,9617.740234,9617.740234,19200.0
1269,2006-01-06,0.128364706,0.795517647,0.07612352900000001,-0.068300588,9635.089844,9680.919922,9535.660156,9640.290039,9640.290039,16000.0
1270,2006-01-09,0.115273171,0.8262829270000001,0.05844878,-0.07501414599999999,9643.919922,9689.679688,9539.629883,9583.450195,9583.450195,15600.0
1271,2006-01-10,0.114346154,0.8190000000000001,0.066653846,-0.052214103,9584.469727,9600.080078,9418.629883,9445.299805,9445.299805,24600.0
1272,2006-01-12,0.126711656,0.793423313,0.079858896,-0.060384049,9334.129883,9435.259766,9303.709961,9380.879883,9380.879883,25400.0
1273,2006-01-13,0.133940476,0.792863095,0.073202381,-0.070020833,9425.070313,9471.889648,9362.25,9374.19043,9374.19043,15600.0
1274,2006-01-16,0.104866667,0.804115152,0.091006061,-0.03076303,9382.860352,9397.620117,9287.089844,9311.19043,9311.19043,17200.0
1275,2006-01-17,0.131079545,0.8125227270000001,0.056392045,-0.092830682,9317.990234,9421.519531,9289.230469,9314.129883,9314.129883,27200.0
1276,2006-01-18,0.112517647,0.830658824,0.056811765,-0.073535882,9293.799805,9302.780273,9158.44043,9237.530273,9237.530273,45800.0
1277,2006-01-19,0.122715909,0.788005682,0.089278409,-0.043206818,9271.629883,9473.860352,9271.629883,9449.839844,9449.839844,19200.0
1278,2006-01-20,0.10397561,0.822213415,0.073817073,-0.039998171,9493.389648,9556.19043,9466.099609,9520.959961,9520.959961,17800.0
1279,2006-01-23,0.129362416,0.7706577179999999,0.099993289,-0.032155034,9467.55957,9503.400391,9432.929688,9464.900391,9464.900391,16200.0
1280,2006-01-24,0.106701571,0.8053141359999999,0.087989529,-0.038702618,9503.419922,9574.139648,9503.419922,9549.919922,9549.919922,16800.0
1281,2006-01-25,0.100765714,0.8127942859999999,0.086434286,-0.025702286,9580.299805,9714.480469,9580.299805,9685.740234,9685.740234,21600.0
1282,2006-01-27,0.106015748,0.8196220470000001,0.074377953,-0.027216535,9764.259766,9883.950195,9764.259766,9870.790039,9870.790039,18200.0
1283,2006-01-30,0.093440299,0.837828358,0.068723881,-0.030116418,9896.459961,9945.19043,9803.679688,9849.030273,9849.030273,29400.0
1284,2006-01-31,0.098143646,0.819381215,0.082475138,-0.036009945,9892.230469,9939.549805,9873.370117,9919.889648,9919.889648,18400.0
1285,2006-02-01,0.11230573199999999,0.783133758,0.104566879,-0.010926115,9959.240234,9993.919922,9819.320313,9859.259766,9859.259766,19000.0
1286,2006-02-02,0.098327957,0.821612903,0.08005914,-0.019619892,9890.900391,9956.099609,9816.009766,9843.870117,9843.870117,19400.0
1287,2006-02-03,0.099989011,0.84056044,0.059467032999999996,-0.042313736,9834.969727,9837.740234,9713.509766,9742.580078,9742.580078,16000.0
1288,2006-02-06,0.112774359,0.813523077,0.073702564,-0.053574872,9746.089844,10002.83008,9739.709961,9980.419922,9980.419922,21400.0
1289,2006-02-07,0.118922581,0.808141935,0.07293548400000001,-0.054412903,9993.389648,10099.58008,9972.429688,10082.280270000001,10082.280270000001,19000.0
1290,2006-02-08,0.15690131599999999,0.789440789,0.053657895,-0.117879605,10083.530270000001,10083.530270000001,9958.549805,10044.82031,10044.82031,17600.0
1291,2006-02-10,0.150020134,0.772697987,0.077261745,-0.081583221,10066.36035,10122.25,10057.07031,10110.969729999999,10110.969729999999,18600.0
1292,2006-02-13,0.120402778,0.781708333,0.097888889,-0.04090625,10132.66992,10182.76953,10096.280270000001,10173.25,10173.25,15400.0
1293,2006-02-14,0.115668342,0.787316583,0.097020101,-0.020824623,10180.50977,10185.05957,10064.45996,10086.62988,10086.62988,21400.0
1294,2006-02-15,0.14285093199999999,0.784720497,0.07242236,-0.080759627,10144.90039,10191.969729999999,10036.00977,10113.17969,10113.17969,24000.0
1295,2006-02-16,0.12144871800000001,0.789032051,0.08950641,-0.03711859,10133.41992,10195.41992,10110.45996,10124.299809999999,10124.299809999999,15600.0
1296,2006-02-17,0.11954285699999999,0.830074286,0.050365714000000006,-0.08666,10168.549809999999,10184.04004,9970.0,9981.110352,9981.110352,18800.0
1297,2006-02-20,0.149710059,0.7839230770000001,0.066360947,-0.068721302,10002.36035,10092.84961,9896.639648,10079.299809999999,10079.299809999999,14800.0
1298,2006-02-21,0.14306044,0.7669835159999999,0.08996153800000001,-0.07453022,10108.16016,10195.50977,10108.16016,10168.11035,10168.11035,15000.0
1299,2006-02-22,0.133583815,0.810369942,0.056023120999999995,-0.09879190800000001,10179.25977,10237.61035,10157.25977,10224.32031,10224.32031,16000.0
1300,2006-02-23,0.142955975,0.797503145,0.059566037999999995,-0.110780503,10268.50977,10304.87988,10228.219729999999,10244.049809999999,10244.049809999999,18800.0
1301,2006-02-24,0.14160377400000002,0.760345912,0.098044025,-0.06600628900000001,10256.74023,10271.66992,10177.12012,10200.75977,10200.75977,12800.0
1302,2006-02-27,0.128857923,0.783125683,0.08802185800000001,-0.046795082,10214.58008,10296.219729999999,10109.33984,10282.08984,10282.08984,13000.0
1303,2006-02-28,0.119540373,0.793416149,0.087049689,-0.038006832000000004,10308.70996,10422.65039,10206.05957,10370.24023,10370.24023,31800.0
1304,2006-03-01,0.098668449,0.830294118,0.071037433,-0.03085615,10368.75,10573.29004,10344.25977,10565.469729999999,10565.469729999999,27600.0
1305,2006-03-02,0.10353012,0.7912228920000001,0.10524698800000001,-0.003665663,10597.19043,10706.219729999999,10593.799809999999,10626.780270000001,10626.780270000001,26800.0
1306,2006-03-03,0.1047875,0.80884375,0.086375,-0.0254225,10649.280270000001,10690.0,10556.030270000001,10595.42969,10595.42969,17800.0
1307,2006-03-06,0.12565432099999999,0.804598765,0.069740741,-0.053459877,10616.99023,10741.58984,10616.99023,10735.36035,10735.36035,21600.0
1308,2006-03-07,0.137352941,0.773867647,0.088784314,-0.063316176,10747.87012,10753.12988,10661.62012,10725.66992,10725.66992,24400.0
1309,2006-03-08,0.145564516,0.7609139779999999,0.093510753,-0.07561129,10728.38965,10740.59961,10493.91016,10508.84961,10508.84961,27200.0
1310,2006-03-09,0.100921212,0.8159939390000001,0.083084848,-0.025581212000000002,10533.88965,10593.08008,10376.54004,10573.54004,10573.54004,24800.0
1311,2006-03-10,0.14385294099999998,0.780670588,0.07547647099999999,-0.07549,10581.63965,10782.33984,10581.63965,10765.16016,10765.16016,18400.0
1312,2006-03-13,0.144928934,0.798837563,0.056218274000000006,-0.09289797,10818.94043,10884.48047,10782.530270000001,10803.70996,10803.70996,15800.0
1313,2006-03-14,0.10910674199999999,0.8045,0.086393258,-0.026643258,10796.82031,10896.38965,10761.219729999999,10801.719729999999,10801.719729999999,22600.0
1314,2006-03-16,0.13226400000000002,0.79296,0.074768,-0.0555504,10859.38965,10889.25,10830.19043,10878.74023,10878.74023,18400.0
1315,2006-03-17,0.129618182,0.7991090909999999,0.071266667,-0.071198182,10902.25977,10951.37988,10844.030270000001,10860.04004,10860.04004,26400.0
1316,2006-03-20,0.128432836,0.771895522,0.09967164199999999,-0.03091791,10903.25,10946.94043,10889.41016,10941.11035,10941.11035,14000.0
1317,2006-03-21,0.108409091,0.748416667,0.14318181800000002,0.010981818,10945.62012,11017.25,10863.61035,10905.2002,10905.2002,16200.0
1318,2006-03-22,0.13660365900000002,0.779341463,0.08404878,-0.074070732,10900.01953,10935.08984,10784.41992,10841.34961,10841.34961,19000.0
1319,2006-03-23,0.133472868,0.7582558140000001,0.10828682199999999,-0.017374419,10861.9502,10924.29004,10792.98047,10840.58984,10840.58984,14400.0
1320,2006-03-24,0.098207692,0.812076923,0.08970769199999999,-0.026581538,10851.799809999999,10966.05957,10851.799809999999,10950.299809999999,10950.299809999999,21800.0
1321,2006-03-27,0.137745098,0.785993464,0.07628104599999999,-0.06848496700000001,10996.36035,11101.41992,10996.36035,11079.01953,11079.01953,22400.0
1322,2006-03-28,0.133202186,0.7926174859999999,0.074185792,-0.07220874299999999,11114.42969,11146.84961,11051.12988,11086.030270000001,11086.030270000001,19000.0
